recommender,prolificPID,recID,movieTitle,shouldWatch,order,sentence,classification
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,1,The Dark Knight,TRUE,0,"The Dark Knight is a must-watch movie for anyone who loves action, suspense, and drama.",Ev
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,1,The Dark Knight,TRUE,1,"The film is a masterpiece in storytelling, with a gripping plot that keeps you on the edge of your seat from start to finish.",Ev
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,1,The Dark Knight,TRUE,2,"The performances by the cast, especially Heath Ledger's iconic portrayal of the Joker, are outstanding and unforgettable.",Ev
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,1,The Dark Knight,TRUE,3,"The movie also explores complex themes such as morality, justice, and the nature of evil.",Ev
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,1,The Dark Knight,TRUE,4,"Overall, The Dark Knight is a cinematic experience that will leave you breathless and thinking long after the credits roll.",Ev
random-imdb,5cd5419ba9a8c40019639382,1,Scream,TRUE,0,"If you're a fan of horror movies, then you should definitely watch ""Scream"".",Ev
random-imdb,5cd5419ba9a8c40019639382,1,Scream,TRUE,1,This movie is a classic in the horror genre and is known for its unique blend of horror and comedy.,NA
random-imdb,5cd5419ba9a8c40019639382,1,Scream,TRUE,2,It's a self-aware movie that pokes fun at the horror movie tropes while still delivering a genuinely scary experience.,Ev
random-imdb,5cd5419ba9a8c40019639382,1,Scream,TRUE,3,"The plot revolves around a masked killer who terrorizes a small town, and it's up to a group of teenagers to uncover the killer's identity before it's too late.",NA
random-imdb,5cd5419ba9a8c40019639382,1,Scream,TRUE,4,"With a great cast, clever writing, and plenty of scares, ""Scream"" is a must-watch for any horror fan.",Ev
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,2,The Godfather,TRUE,0,The Godfather is a classic movie that tells the story of a powerful mafia family.,NA
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,2,The Godfather,TRUE,1,"If you enjoyed The Wolf of Wall Street, you may appreciate the themes of power, corruption, and greed that are present in both movies.",Sim
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,2,The Godfather,TRUE,2,"The Shawshank Redemption and The Godfather share a similar tone of drama and suspense, and both have been praised for their exceptional storytelling.",Sim
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,2,The Godfather,TRUE,3,"The Fast and the Furious franchise is known for its action-packed scenes, but The Godfather offers a more nuanced approach to violence and conflict.",Comp
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,2,The Godfather,TRUE,4,"If you disliked Avatar, Shrek, and Shrek 2, you may appreciate The Godfather's more serious and mature tone.",Op
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,2,The Godfather,TRUE,5,"Overall, The Godfather is a must-watch for anyone who enjoys well-crafted movies with complex characters and intricate plotlines.",Ev
gpt-3.5-turbo,5cd5419ba9a8c40019639382,2,The Shape of Water,TRUE,0,The Shape of Water is a visually stunning and emotionally captivating film that tells the story of a mute janitor who falls in love with a mysterious amphibious creature.,NA
gpt-3.5-turbo,5cd5419ba9a8c40019639382,2,The Shape of Water,TRUE,1,"If you enjoyed the whimsical and fantastical elements of Moulin Rouge! and The Grand Budapest Hotel, you may appreciate the magical realism present in The Shape of Water.",Sim
gpt-3.5-turbo,5cd5419ba9a8c40019639382,2,The Shape of Water,TRUE,2,"Additionally, if you were drawn to the unconventional and complex characters in My Own Private Idaho, you may appreciate the depth and nuance of the characters in The Shape of Water.",Sim
gpt-3.5-turbo,5cd5419ba9a8c40019639382,2,The Shape of Water,TRUE,3,"Despite the fact that you disliked Star Wars: Episode VIII - The Last Jedi, Million Dollar Baby, and Iron Man, The Shape of Water offers a unique and original story that may surprise and delight you.",Op
random-imdb,63d3f9beaad133b63033f4b0,3,I Am Legend,TRUE,0,I Am Legend is a must-watch movie for fans of post-apocalyptic and sci-fi genres.,Ev
random-imdb,63d3f9beaad133b63033f4b0,3,I Am Legend,TRUE,1,"The movie features Will Smith as the last man on earth, who is trying to survive in a world overrun by mutants.",NA
random-imdb,63d3f9beaad133b63033f4b0,3,I Am Legend,TRUE,2,The movie is a thrilling ride that keeps you on the edge of your seat with its intense action sequences and emotional moments.,Ev
random-imdb,63d3f9beaad133b63033f4b0,3,I Am Legend,TRUE,3,"The movie also explores themes of loneliness, survival, and the human condition.",NA
random-imdb,63d3f9beaad133b63033f4b0,3,I Am Legend,TRUE,4,"If you are a fan of Will Smith's acting, you will not be disappointed with his performance in this movie.",Ev
random-imdb,63d3f9beaad133b63033f4b0,3,I Am Legend,TRUE,5,"Overall, I Am Legend is a well-crafted movie that is worth watching for its engaging story, impressive visuals, and excellent acting.",Ev
gpt-3.5-turbo,5cd5419ba9a8c40019639382,3,Eternal Sunshine of the Spotless Mind,TRUE,0,Eternal Sunshine of the Spotless Mind is a must-watch movie for anyone who loves thought-provoking and unconventional storytelling.,Ev
gpt-3.5-turbo,5cd5419ba9a8c40019639382,3,Eternal Sunshine of the Spotless Mind,TRUE,1,"The film explores the complexities of love, memory, and human relationships in a unique and captivating way.",Ev
gpt-3.5-turbo,5cd5419ba9a8c40019639382,3,Eternal Sunshine of the Spotless Mind,TRUE,2,"With a stellar cast led by Jim Carrey and Kate Winslet, the movie takes you on an emotional rollercoaster that will leave you questioning the nature of love and the power of memory.",Ev
gpt-3.5-turbo,5cd5419ba9a8c40019639382,3,Eternal Sunshine of the Spotless Mind,TRUE,3,"If you're looking for a movie that will challenge your perceptions and leave you with a lasting impression, Eternal Sunshine of the Spotless Mind is the perfect choice.",Ev
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,4,Twilight,FALSE,0,Someone with these movie preferences should not watch the movie Twilight because it is a romantic fantasy film that may not align with their taste.,Cr
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,4,Twilight,FALSE,1,"The person enjoys movies with strong characters, thrilling plotlines, and action scenes, which are not the main focus of Twilight.",Cr
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,4,Twilight,FALSE,2,"Additionally, the person dislikes movies that are too cheesy or predictable, and Twilight may fall into that category for them.",Cr
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,4,Twilight,FALSE,3,"Overall, Twilight may not provide the type of entertainment that this person is looking for in a movie.",Cr
gpt-3.5-turbo,5cd5419ba9a8c40019639382,4,Transformers: Age of Extinction,FALSE,0,I would not recommend watching Transformers: Age of Extinction because it received negative reviews from both critics and audiences.,Ev
gpt-3.5-turbo,5cd5419ba9a8c40019639382,4,Transformers: Age of Extinction,FALSE,1,"The movie is known for its convoluted plot, excessive runtime, and lack of character development.",NA
gpt-3.5-turbo,5cd5419ba9a8c40019639382,4,Transformers: Age of Extinction,FALSE,2,"Additionally, the film relies heavily on CGI and action sequences, which can become tiresome and repetitive.",Ev
gpt-3.5-turbo,5cd5419ba9a8c40019639382,4,Transformers: Age of Extinction,FALSE,3,"Overall, there are better options for action and sci-fi movies that offer more engaging storytelling and character development.",Comp
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,5,Transformers,FALSE,0,Transformers may not be the best choice for someone who is looking for a movie with a strong plot and well-developed characters.,Cr
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,5,Transformers,FALSE,1,"The movie is primarily focused on action and special effects, which can be entertaining for some viewers, but may not be enough to hold the attention of others.",Ev
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,5,Transformers,FALSE,2,"Additionally, the humor in the movie can be hit or miss, and some of the dialogue can come across as cheesy or forced.",Ev
gpt-3.5-turbo,63d3f9beaad133b63033f4b0,5,Transformers,FALSE,3,"Overall, if you're looking for a movie with substance and depth, Transformers may not be the best choice.",Cr
gpt-3.5-turbo,5cd5419ba9a8c40019639382,5,The Twilight Saga: Breaking Dawn - Part 2,FALSE,0,"Someone with these movie preferences may not enjoy watching The Twilight Saga: Breaking Dawn - Part 2 because it falls under the category of fantasy romance, which may not be their cup of tea.",Cr
gpt-3.5-turbo,5cd5419ba9a8c40019639382,5,The Twilight Saga: Breaking Dawn - Part 2,FALSE,1,"The movie also has elements of supernatural creatures like vampires and werewolves, which may not appeal to someone who dislikes movies with a heavy fantasy element.",Cr
gpt-3.5-turbo,5cd5419ba9a8c40019639382,5,The Twilight Saga: Breaking Dawn - Part 2,FALSE,2,"Additionally, the movie has a different tone and style compared to the movies that the person enjoyed, such as Moulin Rouge!, My Own Private Idaho, and The Grand Budapest Hotel, which are more artistic and character-driven.",Comp
gpt-3.5-turbo,5cd5419ba9a8c40019639382,5,The Twilight Saga: Breaking Dawn - Part 2,FALSE,3,"Therefore, it is unlikely that someone with these movie preferences would enjoy watching The Twilight Saga: Breaking Dawn - Part 2.",Cr
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,0,The Bourne Identity,TRUE,0,The Bourne Identity is a great movie for someone who enjoys action-packed films with a strong lead character.,Ev
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,0,The Bourne Identity,TRUE,1,"The movie follows Jason Bourne, a skilled assassin suffering from amnesia, as he tries to uncover his true identity and evade those who want him dead.",NA
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,0,The Bourne Identity,TRUE,2,"The Fast and the Furious and John Wick: Chapter 3 - Parabellum are both action movies with strong lead characters, similar to The Bourne Identity.",Sim
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,0,The Bourne Identity,TRUE,3,"Star Wars: Episode I - The Phantom Menace also has elements of action and adventure, which are present in The Bourne Identity.",Sim
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,0,The Bourne Identity,TRUE,4,"On the other hand, Spider-Man: Homecoming, Batman Begins, and Saving Private Ryan are all very different from The Bourne Identity in terms of genre and tone.",Op
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,0,The Bourne Identity,TRUE,5,"Therefore, if you enjoy action movies with a strong lead character, The Bourne Identity is definitely worth watching.",Pra
random-imdb,59bda1adab8d830001fe5e4b,1,Rocky Balboa,TRUE,0,Rocky Balboa is a great movie for someone who enjoys action-packed films with a strong focus on character development.,Ev
random-imdb,59bda1adab8d830001fe5e4b,1,Rocky Balboa,TRUE,1,The movie follows the iconic character Rocky Balboa as he comes out of retirement for one last fight.,NA
random-imdb,59bda1adab8d830001fe5e4b,1,Rocky Balboa,TRUE,2,"It has a similar feel to The Fast and the Furious and John Wick: Chapter 3 - Parabellum, with intense fight scenes and a focus on the main character's journey.",Sim
random-imdb,59bda1adab8d830001fe5e4b,1,Rocky Balboa,TRUE,3,"Additionally, if the person enjoyed Star Wars: Episode I - The Phantom Menace, they may appreciate the underdog story of Rocky Balboa and his determination to prove himself.",An
random-imdb,59bda1adab8d830001fe5e4b,1,Rocky Balboa,TRUE,4,"While it may not be similar to the movies the person disliked, Spider-Man: Homecoming, Batman Begins, and Saving Private Ryan, Rocky Balboa offers a unique and engaging story that is worth watching.",Comp
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,2,The Matrix,TRUE,0,"If you're a fan of science fiction and action movies, then you should definitely watch The Matrix.",Ev
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,2,The Matrix,TRUE,1,This movie is a classic and has had a huge impact on pop culture.,NA
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,2,The Matrix,TRUE,2,The story is about a computer programmer who discovers that the world he lives in is actually a simulated reality created by machines.,NA
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,2,The Matrix,TRUE,3,He joins a rebellion against the machines and becomes the chosen one who can save humanity.,NA
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,2,The Matrix,TRUE,4,"The Matrix has amazing special effects, thrilling action scenes, and a thought-provoking plot that explores themes of reality, identity, and free will.",Ev
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,2,The Matrix,TRUE,5,It's a must-see for anyone who loves movies that challenge the way we think about the world around us.,Ev
random-imdb,59bda1adab8d830001fe5e4b,3,Moulin Rouge!,TRUE,0,Moulin Rouge! is a visually stunning and emotionally charged musical that tells a tragic love story set in the bohemian underworld of Paris.,NA
random-imdb,59bda1adab8d830001fe5e4b,3,Moulin Rouge!,TRUE,1,"The film features an incredible soundtrack that blends contemporary pop songs with classic show tunes, creating a unique and unforgettable experience.",Ev
random-imdb,59bda1adab8d830001fe5e4b,3,Moulin Rouge!,TRUE,2,"The chemistry between the two leads, played by Ewan McGregor and Nicole Kidman, is palpable and their performances are captivating.",Ev
random-imdb,59bda1adab8d830001fe5e4b,3,Moulin Rouge!,TRUE,3,"If you enjoy musicals, romance, and visually stunning films, Moulin Rouge! is a must-watch.",Ev
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,4,Twilight,FALSE,0,"Someone with a preference for action movies like The Fast and the Furious, John Wick: Chapter 3 - Parabellum, and Star Wars: Episode I - The Phantom Menace, and a dislike for movies like Spider-Man: Homecoming, Batman Begins, and Saving Private Ryan, may not enjoy Twilight.",Ev
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,4,Twilight,FALSE,1,"Twilight is a romantic fantasy movie that focuses on the relationship between a human and a vampire, with a slower pace and less action than the movies mentioned above.",NA
gpt-3.5-turbo,59bda1adab8d830001fe5e4b,4,Twilight,FALSE,2,"Additionally, the themes and tone of Twilight may not align with the preferences of someone who dislikes movies like Spider-Man: Homecoming and Batman Begins.",Ev
